;M;F;?;Year;LAT;VERN;
21546;;;1;;1;;
21547;;;1;;1;;
21548;1;;;1400-t;1;;Detur pro pena scriptori pulcra puella
21549;;;1;;1;;
21550;1;;;1300-t;1;;Dixt qui scripsit
21551;;;1;;1;;
21552;1;;;1300-t;1;;Et nunc pro scripto reddatur cena magistro
21553;;;1;;1;;
21554;1;;;1200-t;1;;qui scripsit sit benedictus
21555;1;;;1300-t;1;;ludere scriptor eat
21556;;;1;;1;;
21557;1;;;1300-t;1;;precium vult scriptor habere
21558;1;;;1400-t;1;;scriptor vult potum habere
21559;;;1;;1;;
21560;1;;;1420-33;1;;Non laus scriptori
21561;1;;;1400-t;1;;qui scripsit sit a deo benedictus
21562;1;;;1300-t;1;;qui scripsit sit benedictus
21563;1;;;1300-t;1;;qui scripsit sit benedictus
21564;1;;;1200-t;1;;qui scripsit sit benedictus
21565;;;1;;1;;
21566;1;;;1200-t;1;;qui scripsit sit benedictus
21567;1;;;1300-t;1;;Lassi scriptoris merces deus esto laboris
21568;1;;;1416;1;;Laus non scriptori
21569;;;1;;1;;
21570;1;;;1300-t;1;;Qui scribit scribat
21571;;;1;;1;;
21572;;;1;;1;;
21573;;;1;;1;;
21574;;;1;;1;;
21575;;;1;;1;;
21576;1;;;1300-t;1;;Ut sis scriptoris memor
21577;;;1;;1;;
21578;;;1;;1;;
21579;;;1;;1;;
21580;;;1;;1;;
21581;1;;;1200-t;1;;qui illum scripsit
21582;1;;;1400-t;1;;scriptorem non reprehendat
21583;;;1;;1;;
21584;;;1;;1;;
21585;1;;;1400-t;1;;Qui scripsit carmen
21586;1;;;1200-t;1;;Qui scripsit scribat
21587;1;;;1400-t;1;;Qui scripsit scribat
21588;1;;;1300-t;1;;Qui scripsit
21589;1;;;1400-t;1;;Qui scripsit
21590;1;;;1300-t;1;;Qui scripsit
21591;1;;;1300-t;1;;Qui scripsit
21592;1;;;1300-t;1;;Qui scripsit
21593;1;;;1300-t;1;;Scriptor in merore
21594;1;;;1400-t;1;;Scriptorem xps benedicat
21595;1;;;;1;;Scriptori munus detur bos aut equus unus
21596;1;;;1400-t;1;;Scribtori pro penna detur sancta puella
21597;;;1;;1;;
21598;1;;;1300-t;1;;Sorte supernorum scriptor libri pociatur
21599;;;1;;1;;
21600;;;1;;1;;
21601;;;1;;1;1;
21602;1;;;1400-t;1;;Vinum scriptori debetur de meliori
21603;1;;;1411;1;;Vinum scriptori debetur de meliori
21604;1;;;1200-t;1;;Vitaque scriptori cum sanctis
21605;1;;;1300-t;1;;Vivat qui scripsit
21606;;;1;;1;;
21607;;;1;;1;;
21608;;;1;;1;;
21609;;;1;;1;;
21610;;;1;;1;;
21611;;;1;;1;;
21612;;;1;;1;;
21613;;;1;;1;;
21614;;;1;;1;;
21615;;;1;;1;;
21616;;1;;s. 13-14;1;;Scriptrix donetur in celis merces scribentis…Scriptrix huius delicatissimi libri inveniantur in libro viventium et cum iustis scribantur. Amen dicant omnia.
21617;;;1;;1;;
21618;;;1;;1;;
21619;;;1;;1;;
21620;;;1;;1;;
21621;;;1;;1;;
21622;;;1;;1;;
21623;;;1;;1;;
21624;;;1;;1;;
21625;1;;;1400-t;1;;Qui scripsit
21626;1;;;1300-t;1;;Qui scripsit
21627;1;;;12-1300-t;1;;Qui scripsit
21628;;;1;;1;;
21629;1;;;1200-t;1;;sit pastus iure magistro
21630;;;1;;1;;
21631;1;;;1300-t;1;1;vinum tradatur magistro
21632;1;;;1400-t;1;1;Orate per lo poverello scritore
21633;;;1;;;1;
21634;;;1;;;1;
21635;;;1;;1;;
21636;1;;;;1;;scriptor saltat pede laeto
21637;;;1;;1;;
21638;;;1;;1;;
21639;;;1;;1;;
21640;;;1;;1;;
21641;1;;;1300-t;1;;Qui sit scriptoris requies
21642;1;;;1300-t;1;;Qui sit scriptoris requies
21643;1;;;1300-t;1;;Qui sit scriptoris requies
21644;1;;;1300-t;1;;Quam sit scriptoris requiem
21645;;;1;;1;;
21646;1;;;1300-t;1;;Qui sit scriptoris requies
21647;;;1;;1;;
21648;;;1;;1;;
21649;;;1;;1;;
21650;;;1;;1;;
21651;;;1;;1;;
21652;;;1;;1;;
21653;;;1;;1;;
21654;;;1;;1;;
21655;1;;;1300-t;1;;Qui sit scriptoris requies
21656;1;;;1200-t;1;;Qui sit scriptoris requies
21657;;;1;;1;;
21658;;;1;;1;;
21659;;;1;;1;;
21660;;;1;;1;;
21661;;;1;;1;;
21662;;;1;;1;;
21663;;;1;;1;;
21664;;;1;;1;;
21665;1;;;1300-t;1;;Qui scripsit scribat
21666;;;1;;1;1;
21667;;;1;;1;;
21668;;;1;;1;;
21669;1;;;1400-t;1;;ludere scriptor ea
21670;;;1;;1;;
21671;;;1;;1;;
21672;;;1;;;1;
21673;;;1;;1;;
21674;;;1;;1;;
21675;;;1;;1;;
21676;;;1;;1;;
21677;1;;;;1;;Scriptori siste
21678;;;1;;;1;
21679;;;1;;1;;
21680;;;1;;1;;
21681;1;;;800-t;1;;Ora pro me famulo dei
21682;;;1;;1;;
21683;;;1;;;1;
21684;1;;;1440;;1;
21685;;;1;;;1;
21686;;;1;;;1;
21687;;;1;;;1;
21688;;;1;;;1;
21689;;;1;;;1;
21690;;;1;;;1;
21691;;;1;;;1;
21692;;;1;;;1;
21693;;;1;;;1;
21694;;;1;;;1;
21695;;;1;;;1;
21696;;;1;;1;;
21697;;;1;;1;;
21698;;;1;;1;;
21699;;;1;;1;;
21700;;;1;;1;;
21701;;;1;;1;;
21702;;;1;;1;;
21703;1;;;700;1;;Ora pro me scriptore
21704;;;1;;1;;
21705;1;;;1406;1;;Orate pro scriptore
21706;;;1;;1;;
21707;;;1;;1;;
21708;;;1;;1;;
21709;;;1;;1;;
21710;;;1;;1;;
21711;;;1;;1;;
21712;;;1;;1;;
21713;;;1;;1;;
21714;;;1;;1;;
21715;;;1;;1;;
21716;;;1;;1;;
21717;;;1;;1;;
21718;1;;;1300-t;1;;Scriptor dans metam
21719;;;1;;1;;
21720;;;1;;1;;
21721;;;1;;1;;
21722;;;1;;1;;
21723;;;1;;1;;
21724;;;1;;1;;
21725;1;;;;1;;
21726;;;1;;1;;
21727;;;1;;1;;
21728;;;1;;1;;
21729;;;1;;1;;
21730;;;1;;;1;
21731;1;;;15-1600-t;;1;Godt bist mir sunder gnedig
21732;;1;;1400-t;;1;Dycz puch ist volent wurden … als sy erhabt ist wurden von einer swesster irs ordens.
21733;;;1;;;1;
21734;;;1;;1;;
21735;;;1;;;1;
21736;;;1;;;1;
21737;;;1;;;1;
21738;;;1;;;1;
21739;;;1;;;1;
21740;;;1;;;1;
21741;;;1;;;1;
21742;;;1;;;1;
21743;;;1;;;1;
21744;;;1;;1;1;
21745;;;1;;;1;
21746;;;1;;1;;
21747;;;1;;1;;
21748;1;;;1300-t;1;;Grates pro scriptore
21749;1;;;1200-t;1;;Merces scriptoris solvatur
21750;;;1;;1;;
21751;;;1;;1;;
21752;;;1;;1;;
21753;;;1;;1;;
21754;;;1;;1;;
21755;;1;;;1;;
21756;;;1;;1;;
21757;;;1;;1;;
21758;;;1;;1;;
21759;;;1;;1;;
21760;;;1;;1;;
21761;;;1;;1;;
21762;;;1;;1;;
21763;;;1;;1;;
21764;;;1;;1;;
21765;;;1;;1;;
21766;;;1;;1;;
21767;;;1;;1;;
21768;;;1;;1;;
21769;;;1;;1;;
21770;;;1;;1;;
21771;;;1;;1;;
21772;;;1;;1;;
21773;;;1;;1;;
21774;;;1;;1;;
21775;;;1;;1;;
21776;;;1;;1;;
21777;;;1;;1;;
21778;;;1;;1;;
21779;;;1;;1;;
21780;1;;;1508;;;oret pro scriptore
21781;1;;;1515;;;oret pro scriptore
21782;;;1;;1;;
21783;;;1;;;1;
21784;1;;;1300-t;1;;Habitet hic coelum scriptor ceu Delia Delum
21785;1;;;1400-t;1;;Finit eciam hic labor scriptoris
21786;;;1;;1;;
21787;;;1;;1;;
21788;;;1;;1;;
21789;;;1;;1;1;
21790;;;1;;1;;
21791;1;;;;1;;Haec ille scripsit qui primo scribere discit
21792;;;1;;1;;
21793;1;;;1300-t;1;;Explicit iste liber, scriptor sine crimine liber
21794;1;;;1100-t;1;;scriptoris tollere noxas
21795;1;;;1200-t;1;;scriptoris memor adsis
21796;;;1;;1;;
21797;1;;;1400-t;1;;Qua monachos amat ad hoc caritate vocatus
21798;1;;;1000-t;1;;scriptoris memor adsis
21799;;;1;;1;;
21800;;;1;;1;;
21801;;;1;;1;;
21802;;;1;;1;;
21803;1;;;1400-t;1;;Penna fuit vilis, scriptor fuit puerilis
21804;1;;;12-1300-t;1;;Scriptor sum talis
21805;;;1;;1;;
21806;1;;;;1;;sit scriptor crimine liber
21807;;;1;;1;;
21808;1;;;1300-t;1;;Qui scripsit scribat
21809;1;;;1400-t;1;;Scriptor sum talis
21810;;;1;;1;;
21811;;;1;;1;;
21812;;;1;;1;;
21813;;;1;;1;;
21814;;;1;;1;;
21815;1;;;1300-t;1;;quod sim velut unus eorum
21816;;;1;;1;;
21817;;;1;;1;;
21818;;;1;;1;;
21819;;;1;;1;;
21820;;1;;1000-t;1;;Scriptrici requiem, deus annue summe, perenem
21821;;;1;;1;;
21822;;;1;;1;;
21823;;;1;;1;;
21824;;;1;;1;;
21825;;;1;;1;;
21826;;;1;;1;;
21827;1;;;1200-t;1;;qui scripsit sit benedictus
21828;;;1;;1;;
21829;;;1;;1;;
21830;;;1;;1;;
21831;1;;;;1;;qui scripsit sit benedictus
21832;1;;;;1;;qui scripsit sit benedictus
21833;1;;;;1;;qui scripsit sit benedictus
21834;1;;;;1;;qui scripsit sit benedictus
21835;1;;;;1;;qui scripsit sit benedictus
21836;1;;;;1;;qui scripsit sit benedictus
21837;1;;;;1;;qui scripsit sit benedictus
21838;1;;;;1;;qui scripsit sit benedictus
21839;1;;;;1;;qui scripsit sit benedictus
21840;1;;;;1;;qui scripsit sit benedictus
21841;1;;;;1;;qui scripsit sit benedictus
21842;1;;;;1;;qui scripsit sit benedictus
21843;1;;;;1;;qui scripsit sit benedictus
21844;1;;;;1;;qui scripsit sit benedictus
21845;1;;;;1;;qui scripsit sit benedictus
21846;1;;;;1;;qui scripsit sit benedictus
21847;1;;;;1;;qui scripsit sit benedictus
21848;1;;;;1;;qui scripsit sit benedictus
21849;1;;;;1;;qui scripsit sit benedictus
21850;1;;;;1;;qui scripsit sit benedictus
21851;1;;;;1;;qui scripsit sit benedictus
21852;1;;;;1;;qui scripsit sit benedictus
21853;1;;;;1;;qui scripsit sit benedictus
21854;1;;;;1;;qui scripsit sit benedictus
21855;1;;;;1;;qui scripsit sit benedictus
21856;1;;;;1;;qui scripsit sit benedictus
21857;1;;;;1;;qui scripsit sit benedictus
21858;1;;;;1;;qui scripsit sit benedictus
21859;1;;;;1;;qui scripsit sit benedictus
21860;1;;;;1;;qui scripsit sit benedictus
21861;1;;;;1;;qui scripsit sit benedictus
21862;1;;;;1;;qui scripsit sit benedictus
21863;1;;;;1;;qui scripsit sit benedictus
21864;1;;;;1;;qui scripsit sit benedictus
21865;1;;;;1;;qui scripsit sit benedictus
21866;1;;;;1;;qui scripsit sit benedictus
21867;1;;;;1;;qui scripsit sit benedictus
21868;1;;;;1;;qui scripsit sit benedictus
21869;1;;;;1;;qui scripsit sit benedictus
21870;1;;;;1;;qui scripsit sit benedictus
21871;1;;;;1;;qui scripsit sit benedictus
21872;1;;;;1;;qui scripsit sit benedictus
21873;1;;;;1;;qui scripsit sit benedictus
21874;1;;;;1;;qui scripsit sit benedictus
21875;;;1;;1;;
21876;;;1;;1;;
21877;;;1;;1;;
21878;1;;;1200-t;1;;Hic liber inclusus monachorum continet usus
21879;;;1;;1;;
21880;1;;;1300-t;1;;qui scripsit
21881;1;;;1331;1;;Qui scripsit
21882;;;1;;1;1;
21883;;;1;;1;;
21884;1;;;1587;1;;a scriptore praesentis paginae haud legi potuerunt
21885;1;;;1400-t;1;;nisi pecunia et pulchra puella
21886;;;1;;1;;
21887;;;1;;1;;
21888;1;;;1300-t;1;;Ut sint regnicolae scriptor
21889;;;1;;1;;
21890;;;1;;1;;
21891;1;;;1000-t;1;;Scriptoris tempus denotat iste codex
21892;1;;;1300-t;1;;Hic scriptor siste
21893;1;;;1400-t;1;;Haud aliter scriptor optato fine libelli
21894;;;1;;1;;
21895;;;1;;;1;
21896;;;1;;;1;
21897;;;1;;;1;
21898;1;;;1400-t;;1;Orate pro me scriptore
21899;;;1;;;1;
21900;;;1;;;1;
21901;;;1;;;1;
21902;;;1;;;1;
21903;;;1;;;1;
21904;;;1;;;1;
21905;;;1;;;1;
21906;;;1;;;1;
21907;1;;;1442;;1;Dem schriber ellent arm
21908;;;1;;;1;
21909;;;1;;;1;
21910;;;1;;;1;
21911;1;;;1459;;1;Got dem schriber den lon send
21912;;;1;;;1;
21913;;;1;;;1;
21914;;;1;;;1;
21915;;;1;;;1;
21916;;;1;;;1;
21917;;;1;;;1;
21918;;;1;;;1;
21919;;;1;;;1;
21920;;;1;;;1;
21921;;;1;;;1;
21922;;;1;;;1;
21923;;;1;;;1;
21924;;;1;;;1;
21925;;;1;;;1;
21926;;;1;;;1;
21927;;;1;;;1;
21928;;;1;;;1;
21929;;;1;;;1;
21930;;;1;;;1;
21931;;;1;;;1;
21932;;;1;;;1;
21933;;;1;;;1;
21934;;;1;;;1;
21935;;;1;;;1;
21936;;;1;;;1;
21937;;;1;;;1;
21938;;;1;;;1;
21939;;;1;;;1;
21940;;;1;;1;1;
21941;;;1;;1;;
21942;1;;;1330-40;1;;ludere scriptor eat
21943;1;;;1400-t;1;;calamo scriptor sulcante libellos
21944;1;;;800-t;1;;scriptor vocitatur nomine digno
21945;;;1;;1;;
21946;1;;;1100-t;1;;Scriptor, sancte tui non ibit muneris expers
21947;;;1;;1;;
21948;;;1;;1;;
21949;;;1;;1;;
21950;;;1;;1;;
21951;1;;;1400-t;1;;pro scriptore quod ores
21952;1;;;1200-t;1;;pro scriptore quod ores
21953;1;;;1300-t;1;;Vinum scriptori debetur
21954;;;1;;1;;
21955;;;1;;1;;
21956;;;1;;1;;
21957;;;1;;1;;
21958;;;1;;1;;
21959;;;1;;1;;
21960;;;1;;1;;
21961;1;;;1100-t;1;;Ve tibi, scriptor
21962;;;1;;1;;
21963;;;1;;1;;
21964;1;;;1300-t;1;;scriptor tenuit bene factum
21965;1;;;1400-t;1;;scriptor tenuit bene factum
21966;1;;;1400-t;1;;scriptor tenuit bene factum
21967;1;;;1300-t;1;;Dextera scriptoris careat gravitate doloris
21968;;;1;;1;;
21969;1;;;1300-t;1;;scriptor tenuit bene pactum
21970;1;;;1200-t;1;;scriptoris sit benedictum 
21971;1;;;1301;1;;O scriptor cessa, quoniam manus est defessa
21972;;;1;;1;;
21973;;;1;;1;;
21974;;;1;;1;;
21975;;;1;;1;;
21976;;;1;;1;;
21977;;;1;;1;;
21978;;;1;;1;;
21979;;;1;;1;;
21980;;;1;;1;;
21981;;;1;;1;;
21982;;;1;;1;;
21983;;;1;;1;;
21984;;;1;;1;;
21985;;;1;;1;;
21986;;;1;;1;;
21987;1;;;12-1300-t;1;;Scriptor qui scripsit
21988;;;1;;1;;
21989;;;1;;1;;
21990;1;;;1300-t;1;;propter quod scriptor ametur
21991;1;;;1200-t;1;;scriptori remuneretur
21992;;;1;;1;;
21993;1;;;900-t;1;;Commenda domino scriptorem
21994;;;1;;1;;
21995;;;1;;1;;
21996;;;1;;1;;
21997;;;1;;1;;
21998;;;1;;1;;
21999;;;1;;1;;
22000;1;;;1400-t;1;;sit scriptor a crimine sanus
22001;1;;;1421;1;;Homo quidam fecit cenam magnam
22002;;;1;;;1;
22003;;;1;;1;;
22004;;;1;;;1;
22005;1;;;11-1200-t;1;;Premia scripture scriptori dentur abunde
22006;;;1;;1;1;
22007;;;1;;1;;
22008;;;1;;1;;
22009;1;;;1525;1;;Huius deus pagine libera scriptorem
22010;;;1;;1;;
22011;;;1;;1;;
22012;;;1;;1;;
22013;1;;;1300-t;1;;Huius scriptoris requiescat
22014;1;;;1100-t;1;;Scriptori vitam postulet et veniam
22015;;;1;;1;;
22016;;;1;;1;;
22017;1;;;;1;;Sit scriptor sanus
22018;;;1;;1;;
22019;;;1;;1;;
22020;;;1;;1;;
22021;1;;;1345;1;;Vinum scriptori debetur de meliori
22022;;;1;;1;;
22023;1;;;;1;;qui scripsit sit benedictus
22024;;1;;1200-t;1;;Hunc tibi Myldburga scripsi, mea crimina purga
22025;1;;;;1;;Lector, scriptori, regito des munus amoris
22026;;;1;;;1;
22027;;;1;;;1;
22028;;;1;;1;;
22029;;;1;1400-t;1;;qui scripsit sit benedictus
22030;1;;;1300-t;1;;ut michi peccatori
22031;;;1;;1;;
22032;1;;;1200-t;1;;sit scriptor eterne liber
22033;1;;;;1;;Iam scriptor cessa
22034;1;;;1395;;;Iam scriptor cessa
22035;;;1;13-1400-t;;;
22036;;;1;;1;;
22037;;;1;;1;;
22038;;;1;;1;;
22039;;;1;;;1;
22040;;;1;;;1;
22041;;;1;;;1;
22042;;;1;;;1;
22043;;;1;;;1;
22044;1;;;1400-t;1;;ego, scriptor huius libri
22045;1;;;1400-t;1;;orate pro collectore et scriptore
22046;;;1;;1;;
22047;;;1;;;1;
22048;;;1;;1;;
22049;1;;;1400-t;1;;scriptor sit crimine liber
22050;;;1;;1;;
22051;;;1;;1;;
22052;;;1;;1;;
22053;;;1;;1;;
22054;;;1;;1;;
22055;;;1;;1;;
22056;;;1;;1;;
22057;;;1;;1;;
22058;;;1;;1;;
22059;;;1;;1;;
22060;1;;;1400-t;1;;qui scripsit scribat
22061;;;1;;1;;
22062;;;1;;1;;
22063;;;1;;1;;
22064;;;1;;1;;
22065;1;;;1400-t;1;;Ille qui scripsit
22066;1;;;;1;;Ille qui scripsit
22067;;;1;;1;1;
22068;;;1;;1;;
22069;1;;;1300-t;1;;Qui scripsit scripta
22070;;;1;;1;;
22071;;;1;;1;;
22072;1;;;;1;;per manus illius qui scripsit
22073;;;1;;1;;
22074;;;1;;1;;
22075;;;1;;1;;
22076;;;1;;1;;
22077;;;1;;1;;
22078;;;1;;1;;
22079;;;1;;1;;
22080;;;1;;1;;
22081;;;1;;1;;
22082;;;1;;1;;
22083;;;1;;;1;
22084;;;1;;1;;
22085;;;1;;1;;
22086;;;1;;1;;
22087;;;1;;1;;
22088;;;1;;1;;
22089;;;1;;1;;
22090;;;1;;;1;
22091;;;1;;1;;
22092;;;1;;1;;
22093;;;1;;1;;
22094;1;;;1417;;;in quibus erravit scriptor
22095;1;;;1455;;;Orate pro scriptore. In quibus erravit scriptor
22096;;;1;;1;;
22097;;;1;;1;;
22098;;;1;;1;;
22099;;;1;;1;;
22100;1;;;1389;1;;inceptus a scriptore
22101;;;1;;1;;
22102;;;1;;1;;
22103;;;1;;1;;
22104;;;1;;1;;
22105;;;1;;;1;
22106;;;1;;1;;
22107;;;1;;1;;
22108;;;1;;1;;
22109;1;;;1300-t;1;;Scriptoris merces sit laus
22110;;;1;;;1;
22111;1;;;1300-t;1;;Qui scripsit scribat
22112;;;1;;1;;
22113;;;1;;1;;
22114;;;1;;1;;
22115;;;1;;1;;
22116;1;;;1300-t;1;;Iste liber est scriptus, qui scripsit sit benedictus
22117;1;;;1411;1;;Iste liber est scriptus, qui scripsit sit benedictus
22118;1;;;1300-t;1;;Iste liber est scriptus, qui scripsit sit benedictus
22119;1;;;1300-t;1;;Iste liber est scriptus, qui scripsit sit benedictus
22120;1;;;1400-t;1;;Qui scripsit hunc librum
22121;;;1;;1;;
22122;;;1;;1;;
22123;1;;;900-t;1;;per incuriam ignari scriptoris
22124;1;;;1333;1;;Iste liber scriptus, qui scripsit sit benedictus
22125;1;;;1300-t;1;;Iste liber scriptus, qui scripsit sit benedictus
22126;;;1;;1;;
22127;;1;;1100-t;1;;Istic finitur, iam scriptrix laude potitur
22128;1;;;1000-t;1;;Istius libri scriptor
22129;;;1;;1;;
22130;;;1;;1;;
22131;;;1;;1;;
22132;1;;;13-1400-t;1;;Istum qui scripsit
22133;;;1;;1;;
22134;;;1;;;1;
22135;;;1;;;1;
22136;;;1;;;1;
22137;;;1;;;1;
22138;;;1;;1;;
22139;;;1;;1;;
22140;;;1;;1;;
22141;;;1;;1;;
22142;;;1;;1;;
22143;;;1;;;1;
22144;1;;;1300-t;1;;Largiter adde tuo scriptori munera
22145;;;1;;;1;
22146;;;1;;1;;
22147;1;;;;1;;Lassa manus calamusque simul scriptorque quiescunt
22148;1;;;;1;;Lauda scriptorem
22149;1;;;;1;;Lauda scriptorem
22150;1;;;;1;;Lauda scriptorem
22151;1;;;;1;;Lauda scriptorem
22152;1;;;;1;;Lauda scriptorem
22153;1;;;;1;;Lauda scriptorem
22154;1;;;;1;;Lauda scriptorem
22155;;;1;;1;;
22156;;;1;;1;;
22157;;;1;;1;;
22158;1;;;1400-t;1;;
22159;;;1;;1;;
22160;;;1;;1;;
22161;;;1;;1;;
22162;;;1;;1;;
22163;;;1;;1;;
22164;;;1;;1;;
22165;1;;;1300-t;1;;scriptor letetur
22166;;;1;;1;;
22167;;;1;;1;;
22168;;;1;;1;;
22169;;;1;;1;;
22170;;;1;;1;;
22171;;;1;;1;;
22172;;;1;;1;;
22173;;;1;;1;;
22174;;;1;;1;;
22175;;;1;;1;;
22176;;;1;;1;;
22177;;;1;;1;;
22178;;;1;;1;;
22179;;;1;;1;;
22180;;;1;;1;;
22181;;;1;;1;;
22182;;;1;;1;;
22183;;;1;;1;;
22184;;;1;;1;;
22185;;;1;;1;;
22186;;;1;;1;;
22187;;;1;;1;;
22188;;;1;;1;;
22189;;;1;;1;;
22190;;;1;;1;;
22191;;;1;;1;;
22192;;;1;;1;;
22193;;;1;;1;;
22194;;;1;;1;;
22195;;;1;;1;;
22196;;;1;;1;;
22197;;;1;;1;;
22198;;;1;;;1;
22199;;;1;;1;;
22200;;;1;;1;;
22201;;;1;;1;;
22202;;;1;;1;;
22203;;;1;;1;;
22204;;;1;;1;;
22205;;;1;;1;;
22206;;;1;;1;;
22207;;;1;;1;;
22208;;;1;;1;;
22209;;1;;1400-t;1;1;Ach, liebe iunckfraw, pit fur mich
22210;;;1;;1;;
22211;;;1;;1;;
22212;;;1;;;1;
22213;;;1;;1;;
22214;;;1;;1;;
22215;1;;;1467;1;1;Orate pro scriptore
22216;;;1;;1;;
22217;;;1;;1;;
22218;;;1;;1;;
22219;;;1;;1;;
22220;;;1;;1;1;
22221;;;1;;1;;
22222;;;1;;1;;
22223;;;1;;1;;
22224;;;1;;1;;
22225;;;1;;1;;
22226;;;1;;1;;
22227;;;1;;1;;
22228;1;;;1468;1;;sit benedictus
22229;;;1;;1;1;
22230;;;1;;1;;
22231;1;;;1400-t;1;;pro inutili servo et vili scriptore
22232;;;1;;1;;
22233;;;1;;1;;
22234;;;1;;1;;
22235;;;1;;1;;
22236;;;1;;1;;
22237;;;1;;1;;
22238;;;1;;1;;
22239;;;1;;1;;
22240;;;1;;1;;
22241;;;1;;1;;
22242;1;;;1300-t;1;;ludere scriptor eat
22243;;;1;;1;;
22244;;;1;;1;;
22245;;;1;;1;;
22246;1;;;1500-t;1;;Scriptor mente pia
22247;;;1;;1;;
22248;;;1;;1;;
22249;1;;;1517;1;;Orate pro scriptore
22250;;;1;;1;;
22251;;;1;;1;;
22252;;;1;;1;1;
22253;;;1;;1;;
22254;;;1;;1;;
22255;;;1;;1;;
22256;;;1;;1;;
22257;;;1;;1;;
22258;;;1;;11;;
22259;;;1;;1;;
22260;;;1;;1;;
22261;;;1;;1;;
22262;1;;;1444;1;;scriptorem protege
22263;1;;;1444;1;;scriptorem protege
22264;;;1;;1;;
22265;;;1;;1;;
22266;;;1;;1;;
22267;;;1;;1;;
22268;;;1;;1;;
22269;;;1;;1;;
22270;;;1;;1;;
22271;;;1;;1;;
22272;;;1;;1;;
22273;;;1;;1;;
22274;;;1;;1;;
22275;;;1;;1;;
22276;;;1;;1;;
22277;;;1;;1;;
22278;;;1;;1;;
22279;;;1;;1;;
22280;;;1;;1;;
22281;;;1;;1;;
22282;;;1;;1;;
22283;;;1;;1;;
22284;;;1;;1;;
22285;;;1;;1;;
22286;;;1;;1;;
22287;;;1;;1;;
22288;;;1;;1;;
22289;;;1;;1;;
22290;;;1;;1;;
22291;;;1;;1;;
22292;;;1;;1;;
22293;;;1;;1;;
22294;;;1;;1;;
22295;1;;;1400-t;1;;Laus non scriptori
22296;;;1;;1;;
22297;;;1;;1;;
22298;;;1;;1;;
22299;;;1;;1;;
22300;;;1;;1;;
22301;1;;;1300-t;1;;Scriptori vitam
22302;;;1;;1;;
22303;;;1;;1;;
22304;;;1;;1;;
22305;;;1;;1;;
22306;;;1;;1;;
22307;;;1;;1;;
22308;;;1;;1;;
22309;;;1;;1;;
22310;;;1;;1;;
22311;;;1;;1;;
22312;;;1;;1;;
22313;;;1;;1;;
22314;;;1;;1;;
22315;;;1;;1;;
22316;1;;;1300-t;1;;Manus scriptoris salventur
22317;1;;;1300-t;1;;Qui scripsit hunc librum
22318;;;1;;1;;
22319;;;1;;1;;
